,month,metric_total,topic_id,metric
19,2020-08-01,1664.0,5,total_enrollments
20,2020-09-01,892.0,5,total_enrollments
21,2020-10-01,708.0,5,total_enrollments
22,2020-11-01,677.0,5,total_enrollments
23,2020-12-01,53.0,5,total_enrollments
24,,0.0,5,total_enrollments
0,2019_01_01,7.0,5,new_buyers
1,2019_02_01,7.0,5,new_buyers
2,2019_03_01,16.0,5,new_buyers
3,2019_04_01,19.0,5,new_buyers
4,2019_05_01,30.0,5,new_buyers
5,2019_06_01,12.0,5,new_buyers
6,2019_07_01,25.0,5,new_buyers
7,2019_08_01,32.0,5,new_buyers
8,2019_09_01,15.0,5,new_buyers
9,2019_10_01,11.0,5,new_buyers
10,2019_11_01,11.0,5,new_buyers
11,2019_12_01,34.0,5,new_buyers
12,2020_01_01,32.0,5,new_buyers
13,2020_02_01,35.0,5,new_buyers
14,2020_03_01,400.0,5,new_buyers
15,2020_04_01,560.0,5,new_buyers
16,2020_05_01,798.0,5,new_buyers
17,2020_06_01,1709.0,5,new_buyers
18,2020_07_01,1435.0,5,new_buyers
19,2020_08_01,1289.0,5,new_buyers
20,2020_09_01,677.0,5,new_buyers
21,2020_10_01,541.0,5,new_buyers
22,2020_11_01,517.0,5,new_buyers
23,2020_12_01,43.0,5,new_buyers
24,,0.0,5,new_buyers
0,2019_01_01,7.0,5,total_buyers
1,2019_02_01,7.0,5,total_buyers
2,2019_03_01,16.0,5,total_buyers
3,2019_04_01,19.0,5,total_buyers
4,2019_05_01,30.0,5,total_buyers
5,2019_06_01,12.0,5,total_buyers
6,2019_07_01,25.0,5,total_buyers
7,2019_08_01,32.0,5,total_buyers
8,2019_09_01,15.0,5,total_buyers
9,2019_10_01,11.0,5,total_buyers
10,2019_11_01,11.0,5,total_buyers
11,2019_12_01,36.0,5,total_buyers
12,2020_01_01,35.0,5,total_buyers
13,2020_02_01,36.0,5,total_buyers
14,2020_03_01,400.0,5,total_buyers
15,2020_04_01,571.0,5,total_buyers
16,2020_05_01,822.0,5,total_buyers
17,2020_06_01,1726.0,5,total_buyers
18,2020_07_01,1514.0,5,total_buyers
19,2020_08_01,1420.0,5,total_buyers
20,2020_09_01,799.0,5,total_buyers
21,2020_10_01,696.0,5,total_buyers
22,2020_11_01,677.0,5,total_buyers
23,2020_12_01,43.0,5,total_buyers
24,,72.0,5,total_buyers
0,2019_01_01,418.0,5,bookings
1,2019_02_01,454.0,5,bookings
2,2019_03_01,1472.5,5,bookings
3,2019_04_01,1702.0,5,bookings
4,2019_05_01,2761.0,5,bookings
5,2019_06_01,685.0,5,bookings
6,2019_07_01,5168.0,5,bookings
7,2019_08_01,6353.0,5,bookings
8,2019_09_01,1018.0,5,bookings
9,2019_10_01,1829.0,5,bookings
10,2019_11_01,924.0,5,bookings
11,2019_12_01,7096.0,5,bookings
12,2020_01_01,2714.0,5,bookings
13,2020_02_01,1449.0,5,bookings
14,2020_03_01,25205.0,5,bookings
15,2020_04_01,26029.0,5,bookings
16,2020_05_01,43594.0,5,bookings
17,2020_06_01,79450.0,5,bookings
18,2020_07_01,63094.0,5,bookings
19,2020_08_01,70828.0,5,bookings
20,2020_09_01,38200.0,5,bookings
21,2020_10_01,33991.0,5,bookings
22,2020_11_01,31256.0,5,bookings
23,2020_12_01,1505.0,5,bookings
24,,,5,bookings
0,2019_01_01,1.0,5,activities_created
1,2019_02_01,3.0,5,activities_created
2,2019_03_01,2.0,5,activities_created
3,2019_04_01,2.0,5,activities_created
4,2019_05_01,2.0,5,activities_created
5,2019_08_01,2.0,5,activities_created
6,2019_09_01,2.0,5,activities_created
7,2019_10_01,2.0,5,activities_created
8,2019_11_01,2.0,5,activities_created
9,2019_12_01,6.0,5,activities_created
10,2020_01_01,3.0,5,activities_created
11,2020_02_01,3.0,5,activities_created
12,2020_03_01,18.0,5,activities_created
13,2020_04_01,28.0,5,activities_created
14,2020_05_01,45.0,5,activities_created
15,2020_06_01,75.0,5,activities_created
16,2020_07_01,104.0,5,activities_created
17,2020_08_01,111.0,5,activities_created
18,2020_09_01,56.0,5,activities_created
19,2020_10_01,13.0,5,activities_created
20,2020_11_01,8.0,5,activities_created
0,2019_01_01,3.0,5,total_sellers
1,2019_02_01,3.0,5,total_sellers
2,2019_03_01,2.0,5,total_sellers
3,2019_04_01,3.0,5,total_sellers
4,2019_05_01,4.0,5,total_sellers
5,2019_06_01,2.0,5,total_sellers
6,2019_07_01,5.0,5,total_sellers
7,2019_08_01,6.0,5,total_sellers
8,2019_09_01,4.0,5,total_sellers
9,2019_10_01,5.0,5,total_sellers
10,2019_11_01,7.0,5,total_sellers
11,2019_12_01,5.0,5,total_sellers
12,2020_01_01,9.0,5,total_sellers
13,2020_02_01,10.0,5,total_sellers
14,2020_03_01,22.0,5,total_sellers
15,2020_04_01,40.0,5,total_sellers
16,2020_05_01,51.0,5,total_sellers
17,2020_06_01,72.0,5,total_sellers
18,2020_07_01,103.0,5,total_sellers
19,2020_08_01,120.0,5,total_sellers
20,2020_09_01,112.0,5,total_sellers
21,2020_10_01,103.0,5,total_sellers
22,2020_11_01,90.0,5,total_sellers
23,2020_12_01,25.0,5,total_sellers
24,,296.0,5,total_sellers
0,2019-01-01,3.0,6,total_enrollments
1,2019-02-01,4.0,6,total_enrollments
2,2019-03-01,3.0,6,total_enrollments
3,2019-04-01,3.0,6,total_enrollments
4,2019-05-01,5.0,6,total_enrollments
5,2019-06-01,1.0,6,total_enrollments
6,2019-07-01,2.0,6,total_enrollments
7,2019-08-01,3.0,6,total_enrollments
8,2019-09-01,5.0,6,total_enrollments
9,2019-10-01,6.0,6,total_enrollments
10,2019-11-01,3.0,6,total_enrollments
11,2019-12-01,3.0,6,total_enrollments
12,2020-01-01,3.0,6,total_enrollments
13,2020-02-01,6.0,6,total_enrollments
14,2020-03-01,125.0,6,total_enrollments
15,2020-04-01,296.0,6,total_enrollments
16,2020-05-01,713.0,6,total_enrollments
17,2020-06-01,1857.0,6,total_enrollments
18,2020-07-01,2024.0,6,total_enrollments
19,2020-08-01,1336.0,6,total_enrollments
20,2020-09-01,409.0,6,total_enrollments
21,2020-10-01,323.0,6,total_enrollments
22,2020-11-01,274.0,6,total_enrollments
23,2020-12-01,26.0,6,total_enrollments
24,,0.0,6,total_enrollments
0,2019_01_01,3.0,6,new_buyers
1,2019_02_01,4.0,6,new_buyers
2,2019_03_01,3.0,6,new_buyers
3,2019_04_01,3.0,6,new_buyers
4,2019_05_01,5.0,6,new_buyers
5,2019_06_01,1.0,6,new_buyers
6,2019_07_01,2.0,6,new_buyers
7,2019_08_01,3.0,6,new_buyers
8,2019_09_01,4.0,6,new_buyers
9,2019_10_01,5.0,6,new_buyers
10,2019_11_01,2.0,6,new_buyers
11,2019_12_01,2.0,6,new_buyers
12,2020_01_01,3.0,6,new_buyers
13,2020_02_01,6.0,6,new_buyers
14,2020_03_01,114.0,6,new_buyers
15,2020_04_01,241.0,6,new_buyers
16,2020_05_01,550.0,6,new_buyers
17,2020_06_01,1398.0,6,new_buyers
18,2020_07_01,1553.0,6,new_buyers
19,2020_08_01,1043.0,6,new_buyers
20,2020_09_01,332.0,6,new_buyers
21,2020_10_01,265.0,6,new_buyers
22,2020_11_01,216.0,6,new_buyers
23,2020_12_01,21.0,6,new_buyers
24,,0.0,6,new_buyers
0,2019_01_01,3.0,6,total_buyers
1,2019_02_01,4.0,6,total_buyers
2,2019_03_01,3.0,6,total_buyers
3,2019_04_01,3.0,6,total_buyers
4,2019_05_01,5.0,6,total_buyers
5,2019_06_01,1.0,6,total_buyers
6,2019_07_01,2.0,6,total_buyers
7,2019_08_01,3.0,6,total_buyers
8,2019_09_01,4.0,6,total_buyers
9,2019_10_01,5.0,6,total_buyers
10,2019_11_01,2.0,6,total_buyers
11,2019_12_01,2.0,6,total_buyers
12,2020_01_01,3.0,6,total_buyers
13,2020_02_01,6.0,6,total_buyers
14,2020_03_01,114.0,6,total_buyers
15,2020_04_01,241.0,6,total_buyers
16,2020_05_01,556.0,6,total_buyers
17,2020_06_01,1413.0,6,total_buyers
18,2020_07_01,1573.0,6,total_buyers
19,2020_08_01,1057.0,6,total_buyers
20,2020_09_01,349.0,6,total_buyers
21,2020_10_01,285.0,6,total_buyers
22,2020_11_01,243.0,6,total_buyers
23,2020_12_01,21.0,6,total_buyers
24,,18.0,6,total_buyers
0,2019_01_01,83.0,6,bookings
1,2019_02_01,58.0,6,bookings
2,2019_03_01,115.0,6,bookings
3,2019_04_01,73.0,6,bookings
4,2019_05_01,64.0,6,bookings
5,2019_06_01,40.0,6,bookings
6,2019_07_01,30.0,6,bookings
7,2019_08_01,38.0,6,bookings
8,2019_09_01,75.0,6,bookings
9,2019_10_01,195.0,6,bookings
10,2019_11_01,45.0,6,bookings
11,2019_12_01,150.0,6,bookings
12,2020_01_01,80.0,6,bookings
13,2020_02_01,146.0,6,bookings
14,2020_03_01,2401.0,6,bookings
15,2020_04_01,5482.0,6,bookings
16,2020_05_01,15079.0,6,bookings
17,2020_06_01,36864.0,6,bookings
18,2020_07_01,34375.0,6,bookings
19,2020_08_01,24731.0,6,bookings
20,2020_09_01,7766.0,6,bookings
21,2020_10_01,7507.0,6,bookings
22,2020_11_01,6498.0,6,bookings
23,2020_12_01,341.0,6,bookings
24,,,6,bookings
0,2019_01_01,1.0,6,activities_created
1,2019_02_01,2.0,6,activities_created
2,2019_04_01,1.0,6,activities_created
3,2019_07_01,1.0,6,activities_created
4,2019_09_01,1.0,6,activities_created
5,2020_01_01,1.0,6,activities_created
6,2020_03_01,11.0,6,activities_created
7,2020_04_01,40.0,6,activities_created
8,2020_05_01,53.0,6,activities_created
9,2020_06_01,92.0,6,activities_created
10,2020_07_01,127.0,6,activities_created
11,2020_08_01,80.0,6,activities_created
12,2020_09_01,68.0,6,activities_created
13,2020_10_01,13.0,6,activities_created
14,2020_11_01,4.0,6,activities_created
0,2019_01_01,3.0,6,total_sellers
1,2019_02_01,3.0,6,total_sellers
2,2019_03_01,2.0,6,total_sellers
3,2019_04_01,3.0,6,total_sellers
4,2019_05_01,3.0,6,total_sellers
5,2019_06_01,1.0,6,total_sellers
6,2019_07_01,1.0,6,total_sellers
7,2019_08_01,2.0,6,total_sellers
8,2019_09_01,2.0,6,total_sellers
9,2019_10_01,3.0,6,total_sellers
10,2019_11_01,1.0,6,total_sellers
11,2019_12_01,1.0,6,total_sellers
12,2020_01_01,3.0,6,total_sellers
13,2020_02_01,3.0,6,total_sellers
14,2020_03_01,11.0,6,total_sellers
15,2020_04_01,24.0,6,total_sellers
16,2020_05_01,46.0,6,total_sellers
17,2020_06_01,82.0,6,total_sellers
18,2020_07_01,116.0,6,total_sellers
19,2020_08_01,106.0,6,total_sellers
20,2020_09_01,77.0,6,total_sellers
21,2020_10_01,75.0,6,total_sellers
22,2020_11_01,52.0,6,total_sellers
23,2020_12_01,10.0,6,total_sellers
24,,265.0,6,total_sellers
0,2019-06-01,1.0,7,total_enrollments
1,2019-08-01,1.0,7,total_enrollments
2,2019-10-01,12.0,7,total_enrollments
3,2019-11-01,105.0,7,total_enrollments
4,2019-12-01,219.0,7,total_enrollments
5,2020-04-01,6.0,7,total_enrollments
6,2020-05-01,25.0,7,total_enrollments
7,2020-06-01,58.0,7,total_enrollments
8,2020-07-01,179.0,7,total_enrollments
9,2020-08-01,74.0,7,total_enrollments
10,2020-09-01,482.0,7,total_enrollments
11,2020-10-01,1048.0,7,total_enrollments
12,2020-11-01,4261.0,7,total_enrollments
13,2020-12-01,625.0,7,total_enrollments
14,,0.0,7,total_enrollments
0,2019_06_01,1.0,7,new_buyers
1,2019_08_01,1.0,7,new_buyers
2,2019_10_01,11.0,7,new_buyers
3,2019_11_01,82.0,7,new_buyers
4,2019_12_01,161.0,7,new_buyers
5,2020_04_01,4.0,7,new_buyers
6,2020_05_01,22.0,7,new_buyers
7,2020_06_01,48.0,7,new_buyers
8,2020_07_01,145.0,7,new_buyers
9,2020_08_01,54.0,7,new_buyers
10,2020_09_01,332.0,7,new_buyers
11,2020_10_01,699.0,7,new_buyers
12,2020_11_01,2899.0,7,new_buyers
13,2020_12_01,492.0,7,new_buyers
14,,0.0,7,new_buyers
0,2019_06_01,1.0,7,total_buyers
1,2019_08_01,1.0,7,total_buyers
2,2019_10_01,11.0,7,total_buyers
3,2019_11_01,82.0,7,total_buyers
4,2019_12_01,161.0,7,total_buyers
5,2020_04_01,4.0,7,total_buyers
6,2020_05_01,22.0,7,total_buyers
7,2020_06_01,48.0,7,total_buyers
8,2020_07_01,145.0,7,total_buyers
9,2020_08_01,55.0,7,total_buyers
10,2020_09_01,333.0,7,total_buyers
11,2020_10_01,700.0,7,total_buyers
12,2020_11_01,2910.0,7,total_buyers
13,2020_12_01,492.0,7,total_buyers
14,,156.0,7,total_buyers
0,2019_06_01,13.0,7,bookings
1,2019_08_01,12.0,7,bookings
2,2019_10_01,227.0,7,bookings
3,2019_11_01,1568.0,7,bookings
4,2019_12_01,2302.0,7,bookings
5,2020_04_01,68.0,7,bookings
6,2020_05_01,392.0,7,bookings
7,2020_06_01,637.0,7,bookings
8,2020_07_01,2073.0,7,bookings
9,2020_08_01,1163.0,7,bookings
10,2020_09_01,6697.0,7,bookings
11,2020_10_01,21448.0,7,bookings
12,2020_11_01,66242.25,7,bookings
13,2020_12_01,8961.0,7,bookings
14,,,7,bookings
0,2019_06_01,2.0,7,activities_created
1,2019_08_01,1.0,7,activities_created
2,2019_09_01,2.0,7,activities_created
3,2019_10_01,10.0,7,activities_created
4,2019_11_01,10.0,7,activities_created
5,2019_12_01,6.0,7,activities_created
6,2020_03_01,1.0,7,activities_created
7,2020_04_01,1.0,7,activities_created
8,2020_05_01,6.0,7,activities_created
9,2020_06_01,13.0,7,activities_created
10,2020_07_01,38.0,7,activities_created
11,2020_08_01,42.0,7,activities_created
12,2020_09_01,69.0,7,activities_created
13,2020_10_01,112.0,7,activities_created
14,2020_11_01,173.0,7,activities_created
0,2019_06_01,1.0,7,total_sellers
1,2019_08_01,1.0,7,total_sellers
2,2019_10_01,6.0,7,total_sellers
3,2019_11_01,18.0,7,total_sellers
4,2019_12_01,19.0,7,total_sellers
5,2020_04_01,2.0,7,total_sellers
6,2020_05_01,4.0,7,total_sellers
7,2020_06_01,8.0,7,total_sellers
8,2020_07_01,27.0,7,total_sellers
9,2020_08_01,26.0,7,total_sellers
10,2020_09_01,61.0,7,total_sellers
11,2020_10_01,125.0,7,total_sellers
12,2020_11_01,255.0,7,total_sellers
13,2020_12_01,119.0,7,total_sellers
14,,323.0,7,total_sellers
0,2019-01-01,31.0,8,total_enrollments
1,2019-02-01,23.0,8,total_enrollments
2,2019-03-01,21.0,8,total_enrollments
3,2019-04-01,8.0,8,total_enrollments
4,2019-05-01,12.0,8,total_enrollments
5,2019-06-01,5.0,8,total_enrollments
6,2019-07-01,8.0,8,total_enrollments
7,2019-08-01,54.0,8,total_enrollments
8,2019-09-01,33.0,8,total_enrollments
9,2019-10-01,37.0,8,total_enrollments
10,2019-11-01,17.0,8,total_enrollments
11,2019-12-01,20.0,8,total_enrollments
12,2020-01-01,37.0,8,total_enrollments
13,2020-02-01,22.0,8,total_enrollments
14,2020-03-01,617.0,8,total_enrollments
15,2020-04-01,871.0,8,total_enrollments
16,2020-05-01,757.0,8,total_enrollments
17,2020-06-01,1334.0,8,total_enrollments
18,2020-07-01,1420.0,8,total_enrollments
19,2020-08-01,1093.0,8,total_enrollments
20,2020-09-01,790.0,8,total_enrollments
21,2020-10-01,657.0,8,total_enrollments
22,2020-11-01,620.0,8,total_enrollments
23,2020-12-01,40.0,8,total_enrollments
24,,0.0,8,total_enrollments
0,2019_01_01,25.0,8,new_buyers
1,2019_02_01,19.0,8,new_buyers
2,2019_03_01,16.0,8,new_buyers
3,2019_04_01,6.0,8,new_buyers
4,2019_05_01,11.0,8,new_buyers
5,2019_06_01,5.0,8,new_buyers
6,2019_07_01,8.0,8,new_buyers
7,2019_08_01,38.0,8,new_buyers
8,2019_09_01,27.0,8,new_buyers
9,2019_10_01,25.0,8,new_buyers
10,2019_11_01,17.0,8,new_buyers
11,2019_12_01,19.0,8,new_buyers
12,2020_01_01,32.0,8,new_buyers
13,2020_02_01,21.0,8,new_buyers
14,2020_03_01,474.0,8,new_buyers
15,2020_04_01,615.0,8,new_buyers
16,2020_05_01,552.0,8,new_buyers
17,2020_06_01,994.0,8,new_buyers
18,2020_07_01,1038.0,8,new_buyers
19,2020_08_01,791.0,8,new_buyers
20,2020_09_01,579.0,8,new_buyers
21,2020_10_01,503.0,8,new_buyers
22,2020_11_01,465.0,8,new_buyers
23,2020_12_01,38.0,8,new_buyers
24,,0.0,8,new_buyers
0,2019_01_01,25.0,8,total_buyers
1,2019_02_01,19.0,8,total_buyers
2,2019_03_01,15.0,8,total_buyers
3,2019_04_01,6.0,8,total_buyers
4,2019_05_01,11.0,8,total_buyers
5,2019_06_01,5.0,8,total_buyers
6,2019_07_01,8.0,8,total_buyers
7,2019_08_01,39.0,8,total_buyers
8,2019_09_01,29.0,8,total_buyers
9,2019_10_01,27.0,8,total_buyers
10,2019_11_01,20.0,8,total_buyers
11,2019_12_01,24.0,8,total_buyers
12,2020_01_01,35.0,8,total_buyers
13,2020_02_01,26.0,8,total_buyers
14,2020_03_01,481.0,8,total_buyers
15,2020_04_01,775.0,8,total_buyers
16,2020_05_01,733.0,8,total_buyers
17,2020_06_01,1126.0,8,total_buyers
18,2020_07_01,1259.0,8,total_buyers
19,2020_08_01,1099.0,8,total_buyers
20,2020_09_01,758.0,8,total_buyers
21,2020_10_01,710.0,8,total_buyers
22,2020_11_01,684.0,8,total_buyers
23,2020_12_01,38.0,8,total_buyers
24,,109.0,8,total_buyers
0,2019_01_01,3550.0,8,bookings
1,2019_02_01,2735.0,8,bookings
2,2019_03_01,2752.0,8,bookings
3,2019_04_01,920.0,8,bookings
4,2019_05_01,1620.0,8,bookings
5,2019_06_01,485.0,8,bookings
6,2019_07_01,548.0,8,bookings
7,2019_08_01,6586.0,8,bookings
8,2019_09_01,3640.0,8,bookings
9,2019_10_01,2766.0,8,bookings
10,2019_11_01,1563.0,8,bookings
11,2019_12_01,2401.0,8,bookings
12,2020_01_01,2928.0,8,bookings
13,2020_02_01,1806.0,8,bookings
14,2020_03_01,30146.0,8,bookings
15,2020_04_01,31332.0,8,bookings
16,2020_05_01,32734.0,8,bookings
17,2020_06_01,43378.0,8,bookings
18,2020_07_01,41913.0,8,bookings
19,2020_08_01,39916.0,8,bookings
20,2020_09_01,32670.0,8,bookings
21,2020_10_01,28008.0,8,bookings
22,2020_11_01,33886.0,8,bookings
23,2020_12_01,2127.0,8,bookings
24,,,8,bookings
0,2019_01_01,1.0,8,activities_created
1,2019_02_01,2.0,8,activities_created
2,2019_03_01,1.0,8,activities_created
3,2019_05_01,4.0,8,activities_created
4,2019_06_01,3.0,8,activities_created
5,2019_07_01,1.0,8,activities_created
6,2019_08_01,2.0,8,activities_created
7,2019_10_01,4.0,8,activities_created
8,2019_11_01,4.0,8,activities_created
9,2020_01_01,1.0,8,activities_created
10,2020_02_01,1.0,8,activities_created
11,2020_03_01,33.0,8,activities_created
12,2020_04_01,76.0,8,activities_created
13,2020_05_01,75.0,8,activities_created
14,2020_06_01,85.0,8,activities_created
15,2020_07_01,89.0,8,activities_created
16,2020_08_01,55.0,8,activities_created
17,2020_09_01,49.0,8,activities_created
18,2020_10_01,6.0,8,activities_created
19,2020_11_01,1.0,8,activities_created
0,2019_01_01,4.0,8,total_sellers
1,2019_02_01,3.0,8,total_sellers
2,2019_03_01,4.0,8,total_sellers
3,2019_04_01,3.0,8,total_sellers
4,2019_05_01,2.0,8,total_sellers
5,2019_06_01,3.0,8,total_sellers
6,2019_07_01,4.0,8,total_sellers
7,2019_08_01,7.0,8,total_sellers
8,2019_09_01,7.0,8,total_sellers
9,2019_10_01,6.0,8,total_sellers
10,2019_11_01,6.0,8,total_sellers
11,2019_12_01,8.0,8,total_sellers
12,2020_01_01,7.0,8,total_sellers
13,2020_02_01,6.0,8,total_sellers
14,2020_03_01,21.0,8,total_sellers
15,2020_04_01,51.0,8,total_sellers
16,2020_05_01,67.0,8,total_sellers
17,2020_06_01,94.0,8,total_sellers
18,2020_07_01,97.0,8,total_sellers
19,2020_08_01,106.0,8,total_sellers
20,2020_09_01,95.0,8,total_sellers
21,2020_10_01,72.0,8,total_sellers
22,2020_11_01,73.0,8,total_sellers
23,2020_12_01,18.0,8,total_sellers
24,,241.0,8,total_sellers
0,2019-01-01,27.0,9,total_enrollments
1,2019-02-01,32.0,9,total_enrollments
2,2019-03-01,26.0,9,total_enrollments
3,2019-04-01,31.0,9,total_enrollments
4,2019-05-01,10.0,9,total_enrollments
5,2019-06-01,6.0,9,total_enrollments
6,2019-07-01,7.0,9,total_enrollments
7,2019-08-01,14.0,9,total_enrollments
8,2019-09-01,15.0,9,total_enrollments
9,2019-10-01,15.0,9,total_enrollments
10,2019-11-01,87.0,9,total_enrollments
11,2019-12-01,153.0,9,total_enrollments
12,2020-01-01,178.0,9,total_enrollments
13,2020-02-01,78.0,9,total_enrollments
14,2020-03-01,1000.0,9,total_enrollments
15,2020-04-01,1696.0,9,total_enrollments
16,2020-05-01,1672.0,9,total_enrollments
17,2020-06-01,1784.0,9,total_enrollments
18,2020-07-01,1650.0,9,total_enrollments
19,2020-08-01,1469.0,9,total_enrollments
20,2020-09-01,946.0,9,total_enrollments
21,2020-10-01,769.0,9,total_enrollments
22,2020-11-01,759.0,9,total_enrollments
23,2020-12-01,36.0,9,total_enrollments
24,,0.0,9,total_enrollments
0,2019_01_01,21.0,9,new_buyers
1,2019_02_01,28.0,9,new_buyers
2,2019_03_01,22.0,9,new_buyers
3,2019_04_01,25.0,9,new_buyers
4,2019_05_01,9.0,9,new_buyers
5,2019_06_01,6.0,9,new_buyers
6,2019_07_01,6.0,9,new_buyers
7,2019_08_01,13.0,9,new_buyers
8,2019_09_01,15.0,9,new_buyers
9,2019_10_01,14.0,9,new_buyers
10,2019_11_01,68.0,9,new_buyers
11,2019_12_01,130.0,9,new_buyers
12,2020_01_01,138.0,9,new_buyers
13,2020_02_01,66.0,9,new_buyers
14,2020_03_01,781.0,9,new_buyers
15,2020_04_01,1207.0,9,new_buyers
16,2020_05_01,1270.0,9,new_buyers
17,2020_06_01,1431.0,9,new_buyers
18,2020_07_01,1317.0,9,new_buyers
19,2020_08_01,1102.0,9,new_buyers
20,2020_09_01,734.0,9,new_buyers
21,2020_10_01,521.0,9,new_buyers
22,2020_11_01,557.0,9,new_buyers
23,2020_12_01,19.0,9,new_buyers
24,,0.0,9,new_buyers
0,2019_01_01,22.0,9,total_buyers
1,2019_02_01,33.0,9,total_buyers
2,2019_03_01,27.0,9,total_buyers
3,2019_04_01,30.0,9,total_buyers
4,2019_05_01,12.0,9,total_buyers
5,2019_06_01,11.0,9,total_buyers
6,2019_07_01,7.0,9,total_buyers
7,2019_08_01,14.0,9,total_buyers
8,2019_09_01,15.0,9,total_buyers
9,2019_10_01,14.0,9,total_buyers
10,2019_11_01,68.0,9,total_buyers
11,2019_12_01,130.0,9,total_buyers
12,2020_01_01,144.0,9,total_buyers
13,2020_02_01,84.0,9,total_buyers
14,2020_03_01,805.0,9,total_buyers
15,2020_04_01,1274.0,9,total_buyers
16,2020_05_01,1375.0,9,total_buyers
17,2020_06_01,1526.0,9,total_buyers
18,2020_07_01,1430.0,9,total_buyers
19,2020_08_01,1215.0,9,total_buyers
20,2020_09_01,845.0,9,total_buyers
21,2020_10_01,684.0,9,total_buyers
22,2020_11_01,724.0,9,total_buyers
23,2020_12_01,18.0,9,total_buyers
24,,135.0,9,total_buyers
0,2019_01_01,711.0,9,bookings
1,2019_02_01,1010.0,9,bookings
2,2019_03_01,1033.0,9,bookings
3,2019_04_01,908.0,9,bookings
4,2019_05_01,371.0,9,bookings
5,2019_06_01,343.0,9,bookings
6,2019_07_01,255.0,9,bookings
7,2019_08_01,382.0,9,bookings
8,2019_09_01,320.0,9,bookings
9,2019_10_01,325.0,9,bookings
10,2019_11_01,1517.0,9,bookings
11,2019_12_01,2551.0,9,bookings
12,2020_01_01,3604.0,9,bookings
13,2020_02_01,2155.5,9,bookings
14,2020_03_01,17964.0,9,bookings
15,2020_04_01,28557.0,9,bookings
16,2020_05_01,36610.0,9,bookings
17,2020_06_01,41687.0,9,bookings
18,2020_07_01,35947.0,9,bookings
19,2020_08_01,33680.0,9,bookings
20,2020_09_01,21482.0,9,bookings
21,2020_10_01,18740.0,9,bookings
22,2020_11_01,21906.95,9,bookings
23,2020_12_01,507.0,9,bookings
24,,,9,bookings
0,2019_01_01,1.0,9,activities_created
1,2019_02_01,6.0,9,activities_created
2,2019_03_01,3.0,9,activities_created
3,2019_04_01,4.0,9,activities_created
4,2019_05_01,3.0,9,activities_created
5,2019_07_01,1.0,9,activities_created
6,2019_08_01,1.0,9,activities_created
7,2019_09_01,2.0,9,activities_created
8,2019_10_01,3.0,9,activities_created
9,2019_11_01,3.0,9,activities_created
10,2019_12_01,2.0,9,activities_created
11,2020_01_01,9.0,9,activities_created
12,2020_02_01,8.0,9,activities_created
13,2020_03_01,25.0,9,activities_created
14,2020_04_01,50.0,9,activities_created
15,2020_05_01,47.0,9,activities_created
16,2020_06_01,55.0,9,activities_created
17,2020_07_01,109.0,9,activities_created
18,2020_08_01,82.0,9,activities_created
19,2020_09_01,44.0,9,activities_created
20,2020_10_01,22.0,9,activities_created
21,2020_11_01,6.0,9,activities_created
0,2019_01_01,6.0,9,total_sellers
1,2019_02_01,6.0,9,total_sellers
2,2019_03_01,6.0,9,total_sellers
3,2019_04_01,9.0,9,total_sellers
4,2019_05_01,5.0,9,total_sellers
5,2019_06_01,3.0,9,total_sellers
6,2019_07_01,5.0,9,total_sellers
7,2019_08_01,6.0,9,total_sellers
8,2019_09_01,6.0,9,total_sellers
9,2019_10_01,8.0,9,total_sellers
10,2019_11_01,8.0,9,total_sellers
11,2019_12_01,8.0,9,total_sellers
12,2020_01_01,11.0,9,total_sellers
13,2020_02_01,13.0,9,total_sellers
14,2020_03_01,29.0,9,total_sellers
